"id","coin_id","date","one_day_trend","day_perc_diff","one_week_trend","symbol_count","name_count","coin_id_count","sentiment_score","social_dominance"
18008653,"pepe","2024-09-26","-236","-64.30517711171662","4.285714285714286",131,131,131,"NaN","5.656518900545444e-05"
18003547,"ethereum","2024-09-26","-5635","-74.86382356848678","-17.142857142857142",1291,601,1892,"NaN","0.0008169567755596932"
18001060,"brett","2024-09-26","-128","-71.91011235955057","5.142857142857143",50,50,50,"NaN","2.1589766795974975e-05"
18012218,"uniswap","2024-09-26","-296","-41.74894217207334","42.57142857142857",27,386,413,"NaN","0.0001783314737347533"
18007722,"neiro","2024-09-26","-293","-82.53521126760563","7.428571428571429",62,62,62,"NaN","2.677131082700897e-05"
17935206,"pepe","2024-09-25","-67","-36.2162162162","2.4285714285714284",118,118,118,NULL,"4.12585e-05"
17934274,"neiro","2024-09-25","-31","-29.8076923077","9",73,73,73,NULL,"2.55243e-05"
17927621,"brett","2024-09-25","28","63.6363636364","8.285714285714286",72,72,72,NULL,"2.51746e-05"
17938767,"uniswap","2024-09-25","-53","-12.3831775701","37.142857142857146",26,349,375,NULL,"0.000131118"
17929476,"dogecoin","2024-09-25","18","14.5161290323","14.285714285714286",105,37,142,NULL,"4.965e-05"
17930109,"ethereum","2024-09-25","-119","-4.6961325967","57.57142857142857",1737,678,2415,NULL,"0.0008443997"
17856784,"ethereum","2024-09-24","-149","-5.553484905","184.85714285714286",1864,670,2534,NULL,"0.0007402606"
17856151,"dogecoin","2024-09-24","-7","-5.3435114504","10.714285714285714",94,30,124,NULL,"3.62243e-05"
17861881,"pepe","2024-09-24","63","51.6393442623","7",185,185,185,NULL,"5.40443e-05"
17854296,"brett","2024-09-24","9","25.7142857143","5.428571428571429",44,44,44,NULL,"1.28538e-05"
17860949,"neiro","2024-09-24","-42","-28.7671232877","11",104,104,104,NULL,"3.03816e-05"
17865442,"uniswap","2024-09-24","-70","-14.0562248996","44.42857142857143",34,394,428,NULL,"0.0001250322"
17788427,"pepe","2024-09-23","59","93.6507936508","1",122,122,122,NULL,"3.53543e-05"
17787496,"neiro","2024-09-23","109","294.5945945946","15.428571428571429",146,146,146,NULL,"4.23092e-05"
17783329,"ethereum","2024-09-23","1196","80.430396772","195",1860,823,2683,NULL,"0.0007775042"
17780832,"brett","2024-09-23","-4","-10.2564102564","2.7142857142857144",35,35,35,NULL,"1.01426e-05"
17791986,"uniswap","2024-09-23","212","74.1258741259","53.42857142857143",36,462,498,NULL,"0.000144315"
17782694,"dogecoin","2024-09-23","53","67.9487179487","-5.571428571428571",103,28,131,NULL,"3.79624e-05"
17709284,"dogecoin","2024-09-22","NaN",NULL,"NaN",85,25,110,NULL,"4.40283e-05"
17707422,"brett","2024-09-22","NaN",NULL,"NaN",36,36,36,NULL,"1.44093e-05"
17714086,"neiro","2024-09-22","NaN",NULL,"NaN",48,48,48,NULL,"1.92124e-05"
17715017,"pepe","2024-09-22","NaN",NULL,"NaN",87,87,87,NULL,"3.48224e-05"
17709919,"ethereum","2024-09-22","NaN",NULL,"NaN",1156,524,1680,NULL,"0.0006724328"
17718576,"uniswap","2024-09-22","NaN",NULL,"NaN",18,380,398,NULL,"0.0001593025"
17645166,"uniswap","2024-09-21","NaN",NULL,"NaN",19,355,374,NULL,"0.0001483144"
17636509,"ethereum","2024-09-21","NaN",NULL,"NaN",2064,449,2513,NULL,"0.0009965614"
17640676,"neiro","2024-09-21","NaN",NULL,"NaN",54,54,54,NULL,"2.14144e-05"
17635874,"dogecoin","2024-09-21","NaN",NULL,"NaN",95,38,133,NULL,"5.27428e-05"
17641607,"pepe","2024-09-21","NaN",NULL,"NaN",120,120,120,NULL,"4.75875e-05"
17634012,"brett","2024-09-21","NaN",NULL,"NaN",30,30,30,NULL,"1.18969e-05"
17568227,"pepe","2024-09-20","NaN",NULL,"NaN",194,194,194,NULL,"6.71488e-05"
17567297,"neiro","2024-09-20","NaN",NULL,"NaN",218,218,218,NULL,"7.54558e-05"
17560643,"brett","2024-09-20","NaN",NULL,"NaN",31,31,31,NULL,"1.073e-05"
17563136,"ethereum","2024-09-20","NaN",NULL,"NaN",2661,824,3485,NULL,"0.0012062551"
17571790,"uniswap","2024-09-20","NaN",NULL,"NaN",32,611,643,NULL,"0.0002225601"
17562504,"dogecoin","2024-09-20","NaN",NULL,"NaN",83,29,112,NULL,"3.87663e-05"
17489164,"dogecoin","2024-09-19","NaN",NULL,"NaN",104,31,135,NULL,"5.08197e-05"
17494887,"pepe","2024-09-19","NaN",NULL,"NaN",763,763,763,NULL,"0.0002872252"
17487303,"brett","2024-09-19","NaN",NULL,"NaN",37,37,37,NULL,"1.39284e-05"
17489796,"ethereum","2024-09-19","NaN",NULL,"NaN",1509,769,2278,NULL,"0.0008575348"
17493957,"neiro","2024-09-19","NaN",NULL,"NaN",153,153,153,NULL,"5.75956e-05"
17498450,"uniswap","2024-09-19","NaN",NULL,"NaN",25,586,611,NULL,"0.000230006"
17416444,"ethereum","2024-09-18","NaN",NULL,"NaN",1474,893,2367,NULL,"0.0008010502"
17425103,"uniswap","2024-09-18","NaN",NULL,"NaN",34,390,424,NULL,"0.0001434919"
17420609,"neiro","2024-09-18","NaN",NULL,"NaN",164,164,164,NULL,"5.55016e-05"
17421539,"pepe","2024-09-18","NaN",NULL,"NaN",244,244,244,NULL,"8.25755e-05"
17413954,"brett","2024-09-18","NaN",NULL,"NaN",24,24,24,NULL,"8.1222e-06"
17415813,"dogecoin","2024-09-18","NaN",NULL,"NaN",139,28,167,NULL,"5.65168e-05"
17381090,"uniswap","2024-09-17","53","7.4858757062","70.28571428571429",34,727,761,NULL,"0.0002667993"
17371800,"dogecoin","2024-09-17","-14","-8.8050314465","9.571428571428571",114,31,145,NULL,"5.08356e-05"
17377526,"pepe","2024-09-17","75","68.1818181818","1.7142857142857142",185,185,185,NULL,"6.48592e-05"
17376596,"neiro","2024-09-17","-165","-56.1224489796","7.857142857142857",129,129,129,NULL,"4.52262e-05"
17369941,"brett","2024-09-17","19","172.7272727273","2.7142857142857144",30,30,30,NULL,"1.05177e-05"
17372431,"ethereum","2024-09-17","-130","-4.6728971963","128.85714285714286",1914,738,2652,NULL,"0.0009297659"
17311152,"brett","2024-09-16","-2","-15.3846153846","-1.7142857142857142",11,11,11,NULL,"3.3892e-06"
17313641,"ethereum","2024-09-16","-1617","-36.7583541714","150",2182,600,2782,NULL,"0.0008571613"
17313009,"dogecoin","2024-09-16","57","55.8823529412","-5.285714285714286",137,22,159,NULL,"4.89894e-05"
17318741,"pepe","2024-09-16","-69","-38.5474860335","-8.142857142857142",110,110,110,NULL,"3.38921e-05"
17322320,"uniswap","2024-09-16","233","49.0526315789","74.28571428571429",16,692,708,NULL,"0.0002181417"
17317809,"neiro","2024-09-16","281","2161.5384615385","35.714285714285715",294,294,294,NULL,"9.05843e-05"
17244314,"neiro","2024-09-15","-4","-23.5294117647","-3.857142857142857",13,13,13,NULL,"3.9874e-06"
17239514,"dogecoin","2024-09-15","37","56.9230769231","-1",67,35,102,NULL,"3.12855e-05"
17248825,"uniswap","2024-09-15","145","43.9393939394","47.142857142857146",11,464,475,NULL,"0.0001456923"
17245246,"pepe","2024-09-15","-148","-45.2599388379","2",179,179,179,NULL,"5.4903e-05"
17237657,"brett","2024-09-15","-13","-50","-0.8571428571428571",13,13,13,NULL,"3.9874e-06"
17240146,"ethereum","2024-09-15","252","6.0766819388","350.7142857142857",3726,673,4399,NULL,"0.0013492644"
17165918,"dogecoin","2024-09-14","-36","-35.6435643564","-5.571428571428571",44,21,65,NULL,"1.91322e-05"
17166553,"ethereum","2024-09-14","-914","-18.0596720016","188.28571428571428",3591,556,4147,NULL,"0.0012206372"
17175208,"uniswap","2024-09-14","78","30.9523809524","-0.8571428571428571",21,309,330,NULL,"9.71329e-05"
17170712,"neiro","2024-09-14","-8","-32","-3.5714285714285716",17,17,17,NULL,"5.0038e-06"
17164064,"brett","2024-09-14","13","100","0.8571428571428571",26,26,26,NULL,"7.6529e-06"
17171632,"pepe","2024-09-14","130","65.9898477157","36.142857142857146",327,327,327,NULL,"9.62499e-05"
17092523,"dogecoin","2024-09-13","1","1","-0.7142857142857143",66,35,101,NULL,"2.58553e-05"
17098237,"pepe","2024-09-13","-26","-11.6591928251","-3",197,197,197,NULL,"5.04306e-05"
17101813,"uniswap","2024-09-13","-137","-35.2185089974","-38.714285714285715",26,226,252,NULL,"6.45102e-05"
17097317,"neiro","2024-09-13","-8","-24.2424242424","-3.857142857142857",25,25,25,NULL,"6.3998e-06"
17090669,"brett","2024-09-13","-7","-35","-1.4285714285714286",13,13,13,NULL,"3.3279e-06"
17093158,"ethereum","2024-09-13","1464","40.7005838198","261.2857142857143",4501,560,5061,NULL,"0.0012955808"
17028418,"uniswap","2024-09-12","-293","-42.9618768328","3.5714285714285716",22,367,389,NULL,"0.0001364995"
17019763,"ethereum","2024-09-12","1562","76.7567567568","190.85714285714286",2972,625,3597,NULL,"0.0012621819"
17017274,"brett","2024-09-12","7","53.8461538462","1.2857142857142858",20,20,20,NULL,"7.018e-06"
17019128,"dogecoin","2024-09-12","-6","-5.6603773585","6.285714285714286",64,36,100,NULL,"3.50898e-05"
17023922,"neiro","2024-09-12","-1","-2.9411764706","1.5714285714285714",33,33,33,NULL,"1.15797e-05"
17024842,"pepe","2024-09-12","37","19.8924731183","18.142857142857142",223,223,223,NULL,"7.82504e-05"
16950527,"neiro","2024-09-11","-40","-54.0540540541","3.142857142857143",34,34,34,NULL,"1.25266e-05"
16951447,"pepe","2024-09-11","13","7.5144508671","13.428571428571429",186,186,186,NULL,"6.85279e-05"
16955023,"uniswap","2024-09-11","413","153.531598513","63.714285714285715",8,674,682,NULL,"0.0002512691"
16946368,"ethereum","2024-09-11","285","16.2857142857","-357.85714285714283",1607,428,2035,NULL,"0.0007497544"
16943879,"brett","2024-09-11","2","18.1818181818","0.14285714285714285",13,13,13,NULL,"4.7896e-06"
16945733,"dogecoin","2024-09-11","28","35.8974358974","2",70,36,106,NULL,"3.90535e-05"
16872338,"dogecoin","2024-09-10","-118","-60.2040816327","-1.1428571428571428",51,27,78,NULL,"3.08947e-05"
16872973,"ethereum","2024-09-10","18","1.03926097","-392.14285714285717",1343,407,1750,NULL,"0.0006931508"
16878052,"pepe","2024-09-10","6","3.5928143713","0.14285714285714285",173,173,173,NULL,"6.85229e-05"
16881628,"uniswap","2024-09-10","81","43.085106383","-16.714285714285715",7,262,269,NULL,"0.0001065472"
16877132,"neiro","2024-09-10","30","68.1818181818","6.285714285714286",74,74,74,NULL,"2.93104e-05"
16870484,"brett","2024-09-10","-12","-52.1739130435","-1.5714285714285714",11,11,11,NULL,"4.3569e-06"
16803737,"neiro","2024-09-09","4","10","2.7142857142857144",44,44,44,NULL,"1.76372e-05"
16808233,"uniswap","2024-09-09","43","29.6551724138","-8.428571428571429",23,165,188,NULL,"7.53588e-05"
16798943,"dogecoin","2024-09-09","87","79.8165137615","13",140,56,196,NULL,"7.85655e-05"
16799578,"ethereum","2024-09-09","-212","-10.9053497942","-472.14285714285717",1316,416,1732,NULL,"0.0006942627"
16797089,"brett","2024-09-09","4","21.0526315789","-0.2857142857142857",23,23,23,NULL,"9.2194e-06"
16804657,"pepe","2024-09-09","2","1.2121212121","-6.571428571428571",167,167,167,NULL,"6.6941e-05"
16723586,"brett","2024-09-08","-1","-5","-1.2857142857142858",19,19,19,NULL,"7.4416e-06"
16726080,"ethereum","2024-09-08","-885","-31.2831389183","-296.2857142857143",1573,371,1944,NULL,"0.0007613945"
16734736,"uniswap","2024-09-08","-191","-56.8452380952","-29.142857142857142",9,136,145,NULL,"5.67913e-05"
16730246,"neiro","2024-09-08","-2","-4.7619047619","4.142857142857143",40,40,40,NULL,"1.56666e-05"
16725443,"dogecoin","2024-09-08","5","4.8076923077","6.142857142857143",81,28,109,NULL,"4.26914e-05"
16731167,"pepe","2024-09-08","91","122.972972973","-5",165,165,165,NULL,"6.46245e-05"
16652630,"ethereum","2024-09-07","-403","-12.4690594059","-335.85714285714283",2435,394,2829,NULL,"0.0011595645"
16657717,"pepe","2024-09-07","-144","-66.0550458716","-17.714285714285715",74,74,74,NULL,"3.03315e-05"
16656796,"neiro","2024-09-07","-10","-19.2307692308","1.2857142857142858",42,42,42,NULL,"1.72152e-05"
16661286,"uniswap","2024-09-07","-187","-35.7552581262","-7.428571428571429",22,314,336,NULL,"0.0001377213"
16651993,"dogecoin","2024-09-07","-2","-1.8867924528","-0.2857142857142857",72,32,104,NULL,"4.2628e-05"
16650136,"brett","2024-09-07","-3","-13.0434782609","0.8571428571428571",20,20,20,NULL,"8.1977e-06"
16583346,"neiro","2024-09-06","30","136.3636363636","4.714285714285714",52,52,52,NULL,"1.9384e-05"
16576686,"brett","2024-09-06","12","109.0909090909","0.42857142857142855",23,23,23,NULL,"8.5737e-06"
16584267,"pepe","2024-09-06","122","127.0833333333","0.5714285714285714",218,218,218,NULL,"8.12636e-05"
16578543,"dogecoin","2024-09-06","50","89.2857142857","-29.428571428571427",67,39,106,NULL,"3.95135e-05"
16587836,"uniswap","2024-09-06","159","43.6813186813","2.5714285714285716",30,493,523,NULL,"0.000194958"
16579180,"ethereum","2024-09-06","971","42.9455992923","-157.85714285714286",2633,599,3232,NULL,"0.0012047883"
16540193,"pepe","2024-09-05","4","4.347826087","-8.142857142857142",96,96,96,NULL,"5.82149e-05"
16534486,"dogecoin","2024-09-05","-36","-39.1304347826","-4.714285714285714",41,15,56,NULL,"3.39587e-05"
16535123,"ethereum","2024-09-05","-2279","-50.1982378855","-53.714285714285715",1176,1085,2261,NULL,"0.0013710825"
16543757,"uniswap","2024-09-05","128","54.2372881356","5.571428571428571",27,337,364,NULL,"0.0002207315"
16539275,"neiro","2024-09-05","10","83.3333333333","-1.8571428571428572",22,22,22,NULL,"1.33409e-05"
16532633,"brett","2024-09-05","-1","-8.3333333333","-0.2857142857142857",11,11,11,NULL,"6.6705e-06"
16465970,"neiro","2024-09-04","-18","-60","-13.142857142857142",12,12,12,NULL,"4.5242e-06"
16461818,"ethereum","2024-09-04","45","1.0011123471","314.7142857142857",2785,1755,4540,NULL,"0.001711667"
16470452,"uniswap","2024-09-04","-150","-38.8601036269","-17.428571428571427",41,195,236,NULL,"8.89765e-05"
16461181,"dogecoin","2024-09-04","6","6.976744186","0",52,40,92,NULL,"3.46858e-05"
16459328,"brett","2024-09-04","-10","-45.4545454545","-1.7142857142857142",12,12,12,NULL,"4.5242e-06"
16466888,"pepe","2024-09-04","-80","-46.511627907","-9.285714285714286",92,92,92,NULL,"3.46858e-05"
16403174,"ethereum","2024-09-03","-542","-10.760373238","441.42857142857144",3122,1373,4495,NULL,"0.0014531477"
16400684,"brett","2024-09-03","-3","-12","1",22,22,22,NULL,"7.1122e-06"
16402537,"dogecoin","2024-09-03","-19","-18.0952380952","3.2857142857142856",50,36,86,NULL,"2.78022e-05"
16407326,"neiro","2024-09-03","5","20","-12",30,30,30,NULL,"9.6984e-06"
16408244,"pepe","2024-09-03","-41","-19.2488262911","15.285714285714286",172,172,172,NULL,"5.56043e-05"
16411808,"uniswap","2024-09-03","139","56.2753036437","33",34,352,386,NULL,"0.0001247864"
16367825,"uniswap","2024-09-02","-102","-29.2263610315","-18.714285714285715",36,211,247,NULL,"7.64233e-05"
16364261,"pepe","2024-09-02","13","6.5","19.285714285714285",213,213,213,NULL,"6.59035e-05"
16363343,"neiro","2024-09-02","14","127.2727272727","-1.1428571428571428",25,25,25,NULL,"7.7352e-06"
16358554,"dogecoin","2024-09-02","39","59.0909090909","0.42857142857142855",77,28,105,NULL,"3.24876e-05"
16359191,"ethereum","2024-09-02","1019","25.3608760577","463.7142857142857",3511,1526,5037,NULL,"0.0015584787"
16356701,"brett","2024-09-02","-3","-10.7142857143","0.14285714285714285",25,25,25,NULL,"7.7352e-06"
16344530,"ethereum","2024-09-01","-1162","-22.4324324324","381.14285714285717",3433,585,4018,NULL,"0.0013889527"
16342040,"brett","2024-09-01","14","100","2.4285714285714284",28,28,28,NULL,"9.6791e-06"
16353164,"uniswap","2024-09-01","-39","-10.0515463918","21.142857142857142",11,338,349,NULL,"0.0001206432"
16348682,"neiro","2024-09-01","-22","-66.6666666667","-24.857142857142858",11,11,11,NULL,"3.8025e-06"
16349600,"pepe","2024-09-01","2","1.0101010101","10.142857142857142",200,200,200,NULL,"6.91365e-05"
16343893,"dogecoin","2024-09-01","-40","-37.7358490566","1.4285714285714286",44,22,66,NULL,"2.28151e-05"
16338503,"uniswap","2024-08-31","-117","-23.1683168317","25.714285714285715",23,365,388,NULL,"0.0001526047"
16327379,"brett","2024-08-31","-6","-30","-10.571428571428571",14,14,14,NULL,"5.5064e-06"
16329232,"dogecoin","2024-08-31","-206","-66.0256410256","4",52,54,106,NULL,"4.1691e-05"
16334021,"neiro","2024-08-31","14","73.6842105263","-0.14285714285714285",33,33,33,NULL,"1.29793e-05"
16334939,"pepe","2024-08-31","-16","-7.476635514","7.142857142857143",198,198,198,NULL,"7.78756e-05"
16329869,"ethereum","2024-08-31","843","19.4373991238","564.7142857142857",4657,523,5180,NULL,"0.002037352"
16320278,"pepe","2024-08-30","61","39.8692810458","20.428571428571427",214,214,214,NULL,"6.06322e-05"
16312718,"brett","2024-08-30","7","53.8461538462","-0.2857142857142857",20,20,20,NULL,"5.6666e-06"
16323842,"uniswap","2024-08-30","180","55.3846153846","32.57142857142857",25,480,505,NULL,"0.0001430806"
16319360,"neiro","2024-08-30","-16","-45.7142857143","1.5714285714285714",19,19,19,NULL,"5.3832e-06"
16314571,"dogecoin","2024-08-30","223","250.5617977528","33",164,148,312,NULL,"8.83983e-05"
16315208,"ethereum","2024-08-30","1700","64.467197573","452.7142857142857",3823,514,4337,NULL,"0.0012287929"
16247111,"pepe","2024-08-29","-4","-2.5477707006","3.5714285714285716",153,153,153,NULL,"5.40977e-05"
16250662,"uniswap","2024-08-29","-33","-9.217877095","-9.571428571428571",13,312,325,NULL,"0.0001149134"
16246191,"neiro","2024-08-29","-69","-66.3461538462","-8.285714285714286",35,35,35,NULL,"1.23753e-05"
16242050,"ethereum","2024-08-29","300","12.836970475","105.14285714285714",1708,929,2637,NULL,"0.0009323896"
16241415,"dogecoin","2024-08-29","-3","-3.2608695652","-12.857142857142858",59,30,89,NULL,"3.14686e-05"
16239568,"brett","2024-08-29","-11","-45.8333333333","-2.857142857142857",13,13,13,NULL,"4.5965e-06"
16187667,"neiro","2024-08-28","-10","-8.7719298246","8.142857142857142",104,104,104,NULL,"5.0324e-05"
16188587,"pepe","2024-08-28","92","141.5384615385","7",157,157,157,NULL,"7.59699e-05"
16192138,"uniswap","2024-08-28","203","130.9677419355","20.285714285714285",18,340,358,NULL,"0.0001732308"
16181044,"brett","2024-08-28","9","60","-0.7142857142857143",24,24,24,NULL,"1.16132e-05"
16183526,"ethereum","2024-08-28","932","66.334519573","220.71428571428572",1502,835,2337,NULL,"0.0011308391"
16182891,"dogecoin","2024-08-28","29","46.0317460317","1.4285714285714286",53,39,92,NULL,"4.45174e-05"
16124943,"ethereum","2024-08-27","-386","-21.5522054718","-38.285714285714285",831,574,1405,NULL,"0.0007334306"
16130016,"pepe","2024-08-27","-13","-16.6666666667","-10",65,65,65,NULL,"3.3931e-05"
16129094,"neiro","2024-08-27","81","245.4545454545","6",114,114,114,NULL,"5.95097e-05"
16133557,"uniswap","2024-08-27","-223","-58.9947089947","-51.285714285714285",8,147,155,NULL,"8.09123e-05"
16124308,"dogecoin","2024-08-27","-39","-38.2352941176","-8.285714285714286",44,19,63,NULL,"3.28869e-05"
16122460,"brett","2024-08-27","-9","-37.5","-13.714285714285714",15,15,15,NULL,"7.8302e-06"
16071464,"pepe","2024-08-26","-51","-39.5348837209","-5.428571428571429",78,78,78,NULL,"3.98616e-05"
16063908,"brett","2024-08-26","13","118.1818181818","-1.7142857142857142",24,24,24,NULL,"1.22651e-05"
16075005,"uniswap","2024-08-26","177","88.0597014925","32",12,366,378,NULL,"0.0001931756"
16065756,"dogecoin","2024-08-26","46","82.1428571429","3.857142857142857",75,27,102,NULL,"5.21267e-05"
16066391,"ethereum","2024-08-26","441","32.6666666667","85.57142857142857",996,795,1791,NULL,"0.0009152843"
16070542,"neiro","2024-08-26","-152","-82.1621621622","-8.285714285714286",33,33,33,NULL,"1.68645e-05"
16019994,"brett","2024-08-25","-77","-87.5","-3.5714285714285716",11,11,11,NULL,"7.1729e-06"
16027550,"pepe","2024-08-25","-19","-12.8378378378","6.285714285714286",129,129,129,NULL,"8.41183e-05"
16021842,"dogecoin","2024-08-25","-22","-28.2051282051","1.1428571428571428",36,20,56,NULL,"3.65165e-05"
16022477,"ethereum","2024-08-25","123","10.0244498778","59.57142857142857",816,534,1350,NULL,"0.0008803075"
16031091,"uniswap","2024-08-25","-7","-3.3653846154","14",21,180,201,NULL,"0.000131068"
16026628,"neiro","2024-08-25","151","444.1176470588","10",185,185,185,NULL,"0.0001206347"
15963938,"ethereum","2024-08-24","59","5.051369863","-18.714285714285715",887,340,1227,NULL,"0.0008782679"
15968085,"neiro","2024-08-24","26","325","-4.142857142857143",34,34,34,NULL,"2.43367e-05"
15963303,"dogecoin","2024-08-24","-3","-3.7037037037","-3.4285714285714284",60,18,78,NULL,"5.58312e-05"
15972538,"uniswap","2024-08-24","-69","-24.9097472924","7",12,196,208,NULL,"0.0001488832"
15961455,"brett","2024-08-24","66","300","2.5714285714285716",88,88,88,NULL,"6.29891e-05"
15969007,"pepe","2024-08-24","77","108.4507042254","-1.2857142857142858",148,148,148,NULL,"0.0001059361"
15904776,"dogecoin","2024-08-23","-98","-54.748603352","-8.142857142857142",54,27,81,NULL,"5.45782e-05"
15909558,"neiro","2024-08-23","-85","-91.3978494624","-36.714285714285715",8,8,8,NULL,"5.3904e-06"
15902928,"brett","2024-08-23","-11","-33.3333333333","-8",22,22,22,NULL,"1.48237e-05"
15905411,"ethereum","2024-08-23","-733","-38.5586533403","-105.42857142857143",748,420,1168,NULL,"0.0007870047"
15910480,"pepe","2024-08-23","-57","-44.53125","-11.571428571428571",71,71,71,NULL,"4.78402e-05"
15914011,"uniswap","2024-08-23","-115","-29.3367346939","1.4285714285714286",9,268,277,NULL,"0.0001866441"
15881230,"pepe","2024-08-22","20","18.5185185185","9",128,128,128,NULL,"8.3248e-05"
15875526,"dogecoin","2024-08-22","97","118.2926829268","12.714285714285714",138,41,179,NULL,"0.0001164172"
15876161,"ethereum","2024-08-22","1109","140.0252525253","-45.285714285714285",1386,515,1901,NULL,"0.0012363633"
15880308,"neiro","2024-08-22","46","97.8723404255","-43",93,93,93,NULL,"6.04849e-05"
15873678,"brett","2024-08-22","4","13.7931034483","2.7142857142857144",33,33,33,NULL,"2.14624e-05"
15884761,"uniswap","2024-08-22","176","81.4814814815","18.142857142857142",26,366,392,NULL,"0.0002549471"
15836200,"pepe","2024-08-21","-27","-20","-19",108,108,108,NULL,"6.11131e-05"
15839857,"uniswap","2024-08-21","-298","-57.9766536965","-12.714285714285714",11,205,216,NULL,"0.0001222263"
15830318,"dogecoin","2024-08-21","-39","-32.2314049587","0.2857142857142857",56,26,82,NULL,"4.64007e-05"
15828430,"brett","2024-08-21","-82","-73.8738738739","-18.714285714285715",29,29,29,NULL,"1.641e-05"
15830975,"ethereum","2024-08-21","-881","-52.6598924088","-148.85714285714286",556,236,792,NULL,"0.000448163"
15835244,"neiro","2024-08-21","-25","-34.7222222222","2.7142857142857144",47,47,47,NULL,"2.65955e-05"
15770000,"dogecoin","2024-08-20","46","61.3333333333","3.857142857142857",85,36,121,NULL,"6.88857e-05"
15779539,"uniswap","2024-08-20","360","233.7662337662","33",23,491,514,NULL,"0.0002926221"
15775882,"pepe","2024-08-20","19","16.3793103448","7",135,135,135,NULL,"7.6856e-05"
15774926,"neiro","2024-08-20","-19","-20.8791208791","-1",72,72,72,NULL,"4.09899e-05"
15768112,"brett","2024-08-20","75","208.3333333333","13.857142857142858",111,111,111,NULL,"6.31927e-05"
15770657,"ethereum","2024-08-20","481","40.3523489933","25.857142857142858",1126,547,1673,NULL,"0.0009524449"
15704144,"uniswap","2024-08-19","51","49.5145631068","-1.5714285714285714",11,143,154,NULL,"8.50135e-05"
15695262,"ethereum","2024-08-19","259","27.7599142551","72.14285714285714",908,284,1192,NULL,"0.0006580269"
15699531,"neiro","2024-08-19","-24","-20.8695652174","8.571428571428571",91,91,91,NULL,"5.02353e-05"
15700487,"pepe","2024-08-19","31","36.4705882353","-14.857142857142858",116,116,116,NULL,"6.40362e-05"
15692717,"brett","2024-08-19","0","0","-19.857142857142858",36,36,36,NULL,"1.98733e-05"
15694605,"dogecoin","2024-08-19","27","56.25","5.428571428571429",60,15,75,NULL,"4.14027e-05"
15639246,"neiro","2024-08-18","52","82.5396825397","10.142857142857142",115,115,115,NULL,"6.85253e-05"
15632452,"brett","2024-08-18","-34","-48.5714285714","-0.5714285714285714",36,36,36,NULL,"2.14514e-05"
15634337,"dogecoin","2024-08-18","-54","-52.9411764706","-3.142857142857143",35,13,48,NULL,"2.86019e-05"
15640204,"pepe","2024-08-18","-72","-45.8598726115","-1.1428571428571428",85,85,85,NULL,"5.06491e-05"
15643854,"uniswap","2024-08-18","-56","-35.2201257862","-22.285714285714285",7,96,103,NULL,"6.13748e-05"
15634996,"ethereum","2024-08-18","-425","-31.2960235641","-66.71428571428571",721,212,933,NULL,"0.0005559485"
15557197,"brett","2024-08-17","-8","-10.2564102564","7.714285714285714",70,70,70,NULL,"3.67047e-05"
15559082,"dogecoin","2024-08-17","-36","-26.0869565217","0.8571428571428571",75,27,102,NULL,"5.3484e-05"
15564949,"pepe","2024-08-17","5","3.2894736842","7.857142857142857",157,157,157,NULL,"8.23235e-05"
15563991,"neiro","2024-08-17","-202","-76.2264150943","-4.428571428571429",63,63,63,NULL,"3.30343e-05"
15559741,"ethereum","2024-08-17","-548","-28.7513116474","-4.714285714285714",1018,340,1358,NULL,"0.0007120718"
15568599,"uniswap","2024-08-17","-108","-40.4494382022","-18.857142857142858",14,145,159,NULL,"8.33722e-05"
15504745,"pepe","2024-08-16","87","133.8461538462","12.428571428571429",152,152,152,NULL,"9.68058e-05"
15508395,"uniswap","2024-08-16","2","0.7547169811","22.714285714285715",11,256,267,NULL,"0.000170047"
15503787,"neiro","2024-08-16","-129","-32.7411167513","18.428571428571427",265,265,265,NULL,"0.0001687733"
15496993,"brett","2024-08-16","64","457.1428571429","10.142857142857142",78,78,78,NULL,"4.96767e-05"
15499537,"ethereum","2024-08-16","-312","-14.0667267809","55.285714285714285",1256,650,1906,NULL,"0.0012138937"
15498878,"dogecoin","2024-08-16","48","53.3333333333","9.571428571428571",109,29,138,NULL,"8.78895e-05"
15436834,"brett","2024-08-15","-146","-91.25","0.42857142857142855",14,14,14,NULL,"7.0549e-06"
15438715,"dogecoin","2024-08-15","10","12.5","-0.14285714285714285",62,28,90,NULL,"4.53526e-05"
15443616,"neiro","2024-08-15","366","1307.1428571429","-66.71428571428571",394,394,394,NULL,"0.0001985438"
15444576,"pepe","2024-08-15","-176","-73.0290456432","-5.857142857142857",65,65,65,NULL,"3.27547e-05"
15439374,"ethereum","2024-08-15","384","20.9378407852","68.14285714285714",1493,725,2218,NULL,"0.0011176906"
15448212,"uniswap","2024-08-15","-40","-13.1147540984","-6.571428571428571",8,257,265,NULL,"0.0001335383"
15364244,"ethereum","2024-08-14","342","22.9222520107","-89.42857142857143",1384,450,1834,NULL,"0.0010060583"
15373082,"uniswap","2024-08-14","22","7.7738515901","-12.571428571428571",7,298,305,NULL,"0.0001673107"
15368486,"neiro","2024-08-14","-51","-64.5569620253","-163.57142857142858",28,28,28,NULL,"1.53597e-05"
15361704,"brett","2024-08-14","146","1042.8571428571","20",160,160,160,NULL,"8.77695e-05"
